Name;Country;Lineage;Drug;Collected_Date
ERR7737888;South Africa;lineage 4;MDR;2015
ERR7737889;South Africa;lineage 4;MDR;2014
ERR7737892;South Africa;lineage 2;MDR;2014
ERR7737893;South Africa;lineage 4;MDR;2013
ERR7737895;South Africa;lineage 4;MDR;2014
ERR7737897;South Africa;lineage 4;MDR;2015
ERR7737898;South Africa;lineage 1;Pre-XDR;2015
ERR7737902;South Africa;lineage 3;MDR;2013
ERR7737904;South Africa;lineage 4;Mono;2013
ERR7737912;South Africa;lineage 1;MDR;2015
ERR7737917;South Africa;lineage 2;Pre-XDR;2014
ERR7737920;South Africa;lineage 4;Mono;2013
ERR7737921;South Africa;lineage 4;MDR;2014
ERR7737922;South Africa;lineage 4;MDR;2015
ERR7737923;South Africa;lineage 4;Mono;2015
ERR7737925;South Africa;lineage 4;MDR;2015
ERR7737928;South Africa;lineage 2;MDR;2014
ERR7737930;South Africa;lineage 4;MDR;2014
ERR7737931;South Africa;lineage 4;MDR;2015
ERR7737932;South Africa;lineage 4;MDR;2013
ERR7737933;South Africa;lineage 2;MDR;2015
ERR7737938;South Africa;lineage 2;MDR;2014
ERR7737941;South Africa;lineage 4;MDR;2014
ERR7737943;South Africa;lineage 2;MDR;2013
ERR7737945;South Africa;lineage 2;Mono;2014
ERR7737948;South Africa;lineage 2;Mono;2013
ERR7737951;South Africa;lineage 1;Mono;2014
ERR8025410;South Africa;lineage 2;Pre-XDR;2011
ERR8025411;South Africa;lineage 2;MDR;2011
ERR8025412;South Africa;lineage 2;Pre-XDR;2012
ERR8025413;South Africa;lineage 2;Pre-XDR;2012
ERR8025414;South Africa;lineage 2;Mono;2012
ERR8025415;South Africa;lineage 2;Pre-XDR;2012
ERR8025416;South Africa;lineage 2;Pre-XDR;2012
ERR8025417;South Africa;lineage 2;Pre-XDR;2013
ERR8025418;South Africa;lineage 2;MDR;2009
ERR8025419;South Africa;lineage 2;Pre-XDR;2010
ERR8025420;South Africa;lineage 2;MDR;2010
ERR8025421;South Africa;lineage 2;Mono;2010
ERR8025422;South Africa;lineage 2;Mono;2010
ERR8025423;South Africa;lineage 2;Mono;2010
ERR8025428;South Africa;lineage 2;Pre-XDR;2010
ERR8025429;South Africa;lineage 2;Pre-XDR;2010
ERR8025430;South Africa;lineage 2;Pre-XDR;2010
ERR8025431;South Africa;lineage 2;Pre-XDR;2010
ERR8025432;South Africa;lineage 2;Pre-XDR;2010
ERR8025433;South Africa;lineage 2;Pre-XDR;2011
ERR8025434;South Africa;lineage 2;Pre-XDR;2011
ERR8025435;South Africa;lineage 4;Pre-XDR;2011
ERR8025436;South Africa;lineage 2;Pre-XDR;2011
ERR8025437;South Africa;lineage 2;Mono;2011
ERR8025439;South Africa;lineage 2;Pre-XDR;2011
ERR8025440;South Africa;lineage 2;Mono;2011
ERR8025441;South Africa;lineage 2;Mono;2011
ERR8025442;South Africa;lineage 2;Mono;2011
ERR8025443;South Africa;lineage 4;Mono;2011
ERR8025444;South Africa;lineage 2;Mono;2011
ERR8025445;South Africa;lineage 2;Mono;2011
ERR8025446;South Africa;lineage 2;Pre-XDR;2011
ERR8025447;South Africa;lineage 2;Pre-XDR;2011
ERR8025449;South Africa;lineage 2;Mono;2011
ERR8025450;South Africa;lineage 2;Mono;2011
ERR8025451;South Africa;lineage 2;Pre-XDR;2011
ERR8025452;South Africa;lineage 2;Pre-XDR;2011
ERR8025453;South Africa;lineage 2;Pre-XDR;2011
ERR8025454;South Africa;lineage 2;Mono;2011
ERR8025455;South Africa;lineage 2;MDR;2011
ERR8025457;South Africa;lineage 2;Pre-XDR;2011
ERR8025458;South Africa;lineage 2;Mono;2011
ERR8025459;South Africa;lineage 2;Pre-XDR;2012
ERR8025460;South Africa;lineage 2;Pre-XDR;2012
ERR8025461;South Africa;lineage 2;Pre-XDR;2012
ERR8025462;South Africa;lineage 2;Pre-XDR;2012
ERR8025463;South Africa;lineage 2;Pre-XDR;2012
ERR8025466;South Africa;lineage 2;Pre-XDR;2012
ERR8025468;South Africa;lineage 2;Mono;2012
ERR8025469;South Africa;lineage 2;Pre-XDR;2012
ERR8025470;South Africa;lineage 4;MDR;2012
ERR8025471;South Africa;lineage 2;Pre-XDR;2012
ERR8025472;South Africa;lineage 2;Pre-XDR;2012
ERR8025473;South Africa;lineage 2;Mono;2012
ERR8025474;South Africa;lineage 2;Pre-XDR;2012
ERR8025475;South Africa;lineage 2;Pre-XDR;2012
ERR8025476;South Africa;lineage 2;Pre-XDR;2012
ERR8025478;South Africa;lineage 2;Mono;2012
ERR8025479;South Africa;lineage 2;Pre-XDR;2012
ERR8025480;South Africa;lineage 2;Pre-XDR;2012
ERR8025481;South Africa;lineage 2;Pre-XDR;2012
ERR8025482;South Africa;lineage 2;Mono;2012
ERR8025486;South Africa;lineage 4;Pre-XDR;2012
ERR8025487;South Africa;lineage 2;Pre-XDR;2012
ERR8025490;South Africa;lineage 4;Pre-XDR;2012
ERR8025492;South Africa;lineage 2;Mono;2013
ERR8025494;South Africa;lineage 2;Mono;2013
ERR8025496;South Africa;lineage 2;Pre-XDR;2013
ERR8025498;South Africa;lineage 2;MDR;2013
ERR8025499;South Africa;lineage 2;Pre-XDR;2013
ERR8025500;South Africa;lineage 2;Pre-XDR;2013
ERR8025501;South Africa;lineage 2;Pre-XDR;2013
ERR8025502;South Africa;lineage 2;Pre-XDR;2013
ERR8025503;South Africa;lineage 2;Mono;2013
ERR8025505;South Africa;lineage 2;Pre-XDR;2013
ERR8025506;South Africa;lineage 2;Pre-XDR;2013
ERR8025507;South Africa;lineage 2;Pre-XDR;2013
ERR8025508;South Africa;lineage 4;Pre-XDR;2013
ERR8025509;South Africa;lineage 2;Mono;2013
ERR8025510;South Africa;lineage 2;Pre-XDR;2013
ERR8025511;South Africa;lineage 2;Pre-XDR;2013
ERR8025512;South Africa;lineage 2;Mono;2013
ERR8025513;South Africa;lineage 2;Pre-XDR;2013
ERR8025514;South Africa;lineage 2;Mono;2013
ERR8025516;South Africa;lineage 2;Pre-XDR;2013
ERR8025517;South Africa;lineage 2;Pre-XDR;2013
ERR8025518;South Africa;lineage 2;Pre-XDR;2013
ERR8025519;South Africa;lineage 2;Pre-XDR;2013
ERR8025520;South Africa;lineage 2;Pre-XDR;2013
ERR8025521;South Africa;lineage 2;Pre-XDR;2013
ERR8025523;South Africa;lineage 2;Pre-XDR;2013
ERR8025524;South Africa;lineage 2;Pre-XDR;2013
ERR8025525;South Africa;lineage 2;Mono;2013
ERR8025526;South Africa;lineage 2;Pre-XDR;2013
ERR8025527;South Africa;lineage 2;Pre-XDR;2013
ERR8025534;South Africa;lineage 2;Pre-XDR;2014
ERR8025535;South Africa;lineage 2;Pre-XDR;2014
ERR8025537;South Africa;lineage 2;Pre-XDR;2014
ERR8025538;South Africa;lineage 2;Pre-XDR;2014
ERR8025539;South Africa;lineage 2;Pre-XDR;2014
ERR8025540;South Africa;lineage 2;Pre-XDR;2014
ERR8025541;South Africa;lineage 4;Pre-XDR;2014
ERR8025542;South Africa;lineage 2;Mono;2014
ERR8025543;South Africa;lineage 2;Mono;2014
ERR8025544;South Africa;lineage 2;Pre-XDR;2014
ERR8025545;South Africa;lineage 2;Mono;2014
ERR8025546;South Africa;lineage 2;Mono;2014
ERR8025547;South Africa;lineage 2;Pre-XDR;2014
ERR8025548;South Africa;lineage 2;Pre-XDR;2014
ERR8025549;South Africa;lineage 2;Pre-XDR;2014
ERR8025551;South Africa;lineage 2;Mono;2014
ERR8025554;South Africa;lineage 2;Mono;2015
ERR8025555;South Africa;lineage 2;Mono;2014
ERR8025556;South Africa;lineage 2;Pre-XDR;2014
ERR8025557;South Africa;lineage 2;Pre-XDR;2014
ERR8025558;South Africa;lineage 2;MDR;2014
ERR8025560;South Africa;lineage 2;Pre-XDR;2015
ERR8025562;South Africa;lineage 2;Pre-XDR;2015
ERR8025563;South Africa;lineage 2;Mono;2014
ERR8025564;South Africa;lineage 2;Mono;2014
ERR8025565;South Africa;lineage 2;Pre-XDR;2015
ERR8025566;South Africa;lineage 2;Pre-XDR;2015
ERR8025568;South Africa;lineage 2;Pre-XDR;2015
ERR8025569;South Africa;lineage 2;Mono;2014
ERR8025571;South Africa;lineage 2;Pre-XDR;2015
ERR8025572;South Africa;lineage 2;Mono;2015
ERR8025573;South Africa;lineage 4;MDR;2015
ERR8025575;South Africa;lineage 2;Pre-XDR;2015
ERR8025576;South Africa;lineage 2;MDR;2015
ERR8025577;South Africa;lineage 2;Pre-XDR;2014
ERR8025578;South Africa;lineage 2;Pre-XDR;2014
ERR8025579;South Africa;lineage 2;Pre-XDR;2014
ERR8025580;South Africa;lineage 2;MDR;2015
ERR8025581;South Africa;lineage 2;Pre-XDR;2015
ERR8025584;South Africa;lineage 2;Pre-XDR;2015
ERR8025585;South Africa;lineage 2;MDR;2008
ERR8025589;South Africa;lineage 2;Pre-XDR;2015
ERR8025590;South Africa;lineage 2;Pre-XDR;2015
ERR8025591;South Africa;lineage 2;Mono;2015
ERR8025592;South Africa;lineage 4;Pre-XDR;2015
ERR8025593;South Africa;lineage 2;Pre-XDR;2015
ERR8025594;South Africa;lineage 2;Pre-XDR;2015
ERR8025595;South Africa;lineage 4;Pre-XDR;2015
ERR8025596;South Africa;lineage 2;MDR;2015
ERR8025597;South Africa;lineage 2;Pre-XDR;2015
ERR8025600;South Africa;lineage 2;Pre-XDR;2015
ERR8025602;South Africa;lineage 2;Mono;2015
ERR8025603;South Africa;lineage 2;Pre-XDR;2008
ERR8025604;South Africa;lineage 2;Pre-XDR;2015
ERR8025605;South Africa;lineage 2;Mono;2008
ERR8025606;South Africa;lineage 2;Pre-XDR;2015
ERR8025607;South Africa;lineage 2;Pre-XDR;2015
ERR8025608;South Africa;lineage 2;Pre-XDR;2015
ERR8025609;South Africa;lineage 2;Pre-XDR;2015
ERR8025610;South Africa;lineage 4;Pre-XDR;2015
ERR8025611;South Africa;lineage 2;Mono;2015
ERR8025612;South Africa;lineage 2;Mono;2015
ERR8025614;South Africa;lineage 2;Pre-XDR;2015
ERR8025615;South Africa;lineage 2;Mono;2015
ERR8025616;South Africa;lineage 2;Pre-XDR;2015
ERR8025617;South Africa;lineage 4;Pre-XDR;2015
ERR8025619;South Africa;lineage 2;Pre-XDR;2015
ERR8025620;South Africa;lineage 2;Pre-XDR;2008
ERR8025621;South Africa;lineage 2;Pre-XDR;2015
ERR8025622;South Africa;lineage 2;Pre-XDR;2015
ERR8025623;South Africa;lineage 2;Pre-XDR;2015
ERR8025628;South Africa;lineage 4;Pre-XDR;2015
ERR8025630;South Africa;lineage 2;Pre-XDR;2015
ERR8025633;South Africa;lineage 2;Mono;2016
ERR8025634;South Africa;lineage 2;Pre-XDR;2016
ERR8025635;South Africa;lineage 2;Pre-XDR;2016
ERR8025637;South Africa;lineage 2;Pre-XDR;2016
ERR8025638;South Africa;lineage 2;Pre-XDR;2016
ERR8025642;South Africa;lineage 2;Pre-XDR;2016
ERR8025643;South Africa;lineage 2;Pre-XDR;2016
ERR8025644;South Africa;lineage 2;MDR;2008
ERR8025646;South Africa;lineage 2;Pre-XDR;2016
ERR8025647;South Africa;lineage 4;Pre-XDR;2016
ERR8025651;South Africa;lineage 2;Pre-XDR;2016
ERR8025654;South Africa;lineage 2;Pre-XDR;2016
ERR8025655;South Africa;lineage 2;Mono;2016
ERR8025656;South Africa;lineage 2;Pre-XDR;2016
ERR8025657;South Africa;lineage 2;Pre-XDR;2016
ERR8025658;South Africa;lineage 2;Mono;2016
ERR8025659;South Africa;lineage 2;Pre-XDR;2016
ERR8025660;South Africa;lineage 2;Mono;2016
ERR8025662;South Africa;lineage 4;Pre-XDR;2016
ERR8025664;South Africa;lineage 4;MDR;2016
ERR8025667;South Africa;lineage 2;Pre-XDR;2016
ERR8025668;South Africa;lineage 2;Pre-XDR;2016
ERR8025669;South Africa;lineage 2;Pre-XDR;2016
ERR8025671;South Africa;lineage 2;Pre-XDR;2016
ERR8025673;South Africa;lineage 2;Pre-XDR;2016
ERR8025677;South Africa;lineage 2;Mono;2016
ERR8025678;South Africa;lineage 2;Pre-XDR;2017
ERR8025679;South Africa;lineage 2;Pre-XDR;2017
ERR8025680;South Africa;lineage 2;Mono;2016
ERR8025681;South Africa;lineage 2;Pre-XDR;2017
ERR8025682;South Africa;lineage 2;Pre-XDR;2017
ERR8025683;South Africa;lineage 4;Pre-XDR;2017
ERR8025684;South Africa;lineage 2;Mono;2017
ERR8025685;South Africa;lineage 2;Pre-XDR;2017
ERR8025687;South Africa;lineage 2;Pre-XDR;2017
ERR8025690;South Africa;lineage 2;Pre-XDR;2017
ERR8025691;South Africa;lineage 2;Pre-XDR;2017
ERR8025692;South Africa;lineage 4;Pre-XDR;2017
ERR8025693;South Africa;lineage 2;Pre-XDR;2017
ERR8025694;South Africa;lineage 2;Pre-XDR;2017
ERR8025696;South Africa;lineage 2;Pre-XDR;2017
ERR8025697;South Africa;lineage 2;Mono;2017
ERR8025698;South Africa;lineage 4;Pre-XDR;2017
ERR8025699;South Africa;lineage 2;Mono;2017
ERR8025700;South Africa;lineage 2;Pre-XDR;2017
ERR8025701;South Africa;lineage 2;Pre-XDR;2017
ERR8025703;South Africa;lineage 4;Pre-XDR;2017
ERR8025708;South Africa;lineage 2;Pre-XDR;2017
ERR8025709;South Africa;lineage 2;Pre-XDR;2017
ERR8025710;South Africa;lineage 2;Pre-XDR;2017
ERR8025711;South Africa;lineage 4;Pre-XDR;2017
ERR8025712;South Africa;lineage 2;Pre-XDR;2017
ERR8025715;South Africa;lineage 2;Pre-XDR;2017
ERR8025716;South Africa;lineage 2;Mono;2008
ERR8025718;South Africa;lineage 2;Pre-XDR;2008
ERR8025720;South Africa;lineage 2;Pre-XDR;2008
ERR8025722;South Africa;lineage 2;Pre-XDR;2009
ERR8025723;South Africa;lineage 2;Mono;2009
ERR8025724;South Africa;lineage 2;Mono;2009
ERR8025726;South Africa;lineage 2;Pre-XDR;2009
ERR8025727;South Africa;lineage 2;Pre-XDR;2009
ERR8025728;South Africa;lineage 2;Mono;2009
ERR8025729;South Africa;lineage 2;Pre-XDR;2009
ERR8025730;South Africa;lineage 2;Mono;2009
ERR8025731;South Africa;lineage 2;Pre-XDR;2009
ERR8025732;South Africa;lineage 2;Pre-XDR;2009
ERR8025734;South Africa;lineage 2;Pre-XDR;2009
ERR8025735;South Africa;lineage 2;Pre-XDR;2009
ERR8025737;South Africa;lineage 2;Pre-XDR;2010
ERR8025739;South Africa;lineage 2;Pre-XDR;2010
ERR8025740;South Africa;lineage 2;Pre-XDR;2010
ERR8025741;South Africa;lineage 2;MDR;2010
ERR8025742;South Africa;lineage 2;Pre-XDR;2010
ERR8025743;South Africa;lineage 2;Mono;2010
ERR8025745;South Africa;lineage 2;Pre-XDR;2010
ERR8025747;South Africa;lineage 2;Mono;2010
ERR8025749;South Africa;lineage 2;Pre-XDR;2010
ERR8025750;South Africa;lineage 2;Pre-XDR;2015
ERR8025751;South Africa;lineage 2;Mono;2016
ERR8025752;South Africa;lineage 2;Pre-XDR;2016
ERR8025753;South Africa;lineage 2;Pre-XDR;2016
ERR8025757;South Africa;lineage 2;Mono;2007
ERR8025759;South Africa;lineage 2;Mono;2008
ERR8025760;South Africa;lineage 2;Mono;2006
ERR8025761;South Africa;lineage 2;Pre-XDR;2007
ERR8025763;South Africa;lineage 2;Pre-XDR;2006
ERR8025764;South Africa;lineage 2;Pre-XDR;2007
ERR8025767;South Africa;lineage 2;Pre-XDR;2006
SRR12882338;Tanzania;lineage 3;Mono;2017
SRR12882345;Tanzania;lineage 3;Mono;2017
SRR12882484;Tanzania;lineage 3;MDR;2013
SRR12882625;Tanzania;lineage 3;Mono;2014
SRR12882705;Tanzania;lineage 3;Mono;2014
SRR12882706;Tanzania;lineage 1;Mono;2014
ERR7801134;Tanzania;lineage 4;Mono;12/18/2013
ERR7801135;Tanzania;lineage 4;Mono;12/18/2013
ERR7801193;Tanzania;lineage 4;Other*;5/21/2014
ERR7801194;Tanzania;lineage 4;Other*;5/21/2014
ERR7801195;Tanzania;lineage 4;Other*;5/21/2014
ERR7801214;Tanzania;lineage 4;Mono;5/13/2014
ERR7801215;Tanzania;lineage 4;Mono;5/13/2014
ERR7801216;Tanzania;lineage 4;Mono;5/13/2014
ERR7801226;Tanzania;lineage 4;Other*;9/26/2014
ERR7801227;Tanzania;lineage 4;Other*;9/26/2014
ERR7801228;Tanzania;lineage 4;Other*;9/26/2014
ERR7801235;Tanzania;lineage 4;Mono;10/28/2014
ERR7801236;Tanzania;lineage 4;Mono;10/28/2014
ERR7801237;Tanzania;lineage 4;Mono;10/28/2014
ERR7801267;Tanzania;lineage 4;Mono;1/28/2015
ERR7801275;Tanzania;lineage 4;Other*;11/03/2014
ERR7801296;Tanzania;lineage 4;Mono;3/21/2014
ERR7801317;Tanzania;lineage 4;Mono;8/22/2014
ERR7801326;Tanzania;lineage 4;Mono;09/07/2016
ERR7801330;Tanzania;lineage 4;Mono;08/04/2016
SRR3082099;Tunisia;lineage 4;Mono;2011
SRR3082101;Tunisia;lineage 4;MDR;2011
SRR3082134;Tunisia;lineage 4;Mono;2011
SRR3082135;Tunisia;lineage 4;MDR;2011
SRR3085259;Tunisia;lineage BOV_AFRI;Other*;2011
SRR3085266;Tunisia;lineage 4;MDR;2011
SRR3085365;Tunisia;lineage 4;Mono;2011
SRR3085366;Tunisia;lineage 4;MDR;2011
ERR3013479;Tunisia;lineage 4;MDR;2015
ERR3013480;Tunisia;lineage 4;MDR;2013
ERR3014580;Tunisia;lineage 4;Mono;2014
ERR3014581;Tunisia;lineage 4;MDR;2016
ERR3014582;Tunisia;lineage 4;MDR;2014
ERR3014583;Tunisia;lineage 4;MDR;2016
ERR3014584;Tunisia;lineage 4;MDR;2014
ERR3014585;Tunisia;lineage 4;Mono;2013
ERR3014586;Tunisia;lineage 4;MDR;2014
ERR3014587;Tunisia;lineage 4;MDR;2016
ERR3014588;Tunisia;lineage 4;MDR;2016
ERR3014591;Tunisia;lineage 4;MDR;2014
ERR3014592;Tunisia;lineage 4;Pre-XDR;2016
ERR3014593;Tunisia;lineage 4;Pre-XDR;2015
ERR3014594;Tunisia;lineage 4;Pre-XDR;2012
ERR3014595;Tunisia;lineage 4;MDR;2016
ERR3014596;Tunisia;lineage 4;Mono;2015
ERR3014597;Tunisia;lineage 4;MDR;2012
ERR3014598;Tunisia;lineage 4;MDR;2013
ERR3014599;Tunisia;lineage 4;Pre-XDR;2016
ERR3014600;Tunisia;lineage 4;Mono;2014
ERR3014601;Tunisia;lineage 4;Pre-XDR;2016
ERR3014602;Tunisia;lineage 4;Pre-XDR;2013
ERR3014603;Tunisia;lineage 4;Mono;2014
ERR3014604;Tunisia;lineage 4;MDR;2015
ERR3014605;Tunisia;lineage 4;MDR;2014
ERR3014606;Tunisia;lineage 4;MDR;2015
ERR3014607;Tunisia;lineage 4;MDR;2015
ERR3014608;Tunisia;lineage 4;MDR;2015
ERR3014609;Tunisia;lineage 4;MDR;2015
ERR3014611;Tunisia;lineage 4;MDR;2013
ERR3014612;Tunisia;lineage 4;MDR;2013
ERR3014613;Tunisia;lineage 4;Pre-XDR;2015
ERR3014614;Tunisia;lineage 4;MDR;2013
ERR3014615;Tunisia;lineage 4;MDR;2015
ERR3014616;Tunisia;lineage 4;MDR;2012
ERR3014617;Tunisia;lineage 4;MDR;2012
ERR3014618;Tunisia;lineage 4;MDR;2012
ERR3014619;Tunisia;lineage 4;MDR;2012
ERR3014620;Tunisia;lineage 4;MDR;2012
ERR3014621;Tunisia;lineage 4;MDR;2012
ERR3014622;Tunisia;lineage 4;MDR;2012
ERR3014623;Tunisia;lineage 4;MDR;2012
ERR3014624;Tunisia;lineage 4;MDR;2014
ERR3014625;Tunisia;lineage 4;MDR;2012
ERR4383951;Tunisia;lineage 4;MDR;2001
ERR4383962;Tunisia;lineage 4;MDR;2001
SRR15244368;Uganda;lineage 4;Pre-XDR;03/01/2021
SRR15244369;Uganda;lineage 4;Pre-XDR;02/02/2020
SRR12634546;Uganda;lineage 3;Mono;2016/2017
SRR12634553;Uganda;lineage 4;Mono;2016/2017
SRR12634573;Uganda;lineage 4;Mono;2016/2017
SRR12634581;Uganda;lineage 4;Mono;2016/2017
SRR12634588;Uganda;lineage 4;Mono;2016/2017
SRR12634604;Uganda;lineage 4;Other*;2016/2017
SRR12634628;Uganda;lineage 3;Mono;2016/2017
SRR12634635;Uganda;lineage 3;Mono;2016/2017
SRR12634637;Uganda;lineage 4;Mono;2016/2017
SRR7535036;Uganda;lineage 4;Mono;10/19/2010
SRR7535040;Uganda;lineage 3;Mono;10/11/2010
SRR7535041;Uganda;lineage 4;Mono;10/10/2010
SRR7535042;Uganda;lineage 4;Mono;10/17/2010
SRR7535043;Uganda;lineage 4;Mono;10/16/2010
SRR7535045;Uganda;lineage 4;MDR;10/14/2010
SRR7535062;Uganda;lineage 4;Mono;11/22/2010
SRR7535069;Uganda;lineage 4;Mono;11/29/2010
SRR7535090;Uganda;lineage 4;Mono;11/13/2010
SRR7535092;Uganda;lineage 4;Other*;11/18/2010
SRR12882567;Botswana;lineage 1;Mono;2013
ERR2706917;Congo;lineage 4;Other*;2005
ERR3803781;Gambia;lineage 1;Other*;2012
ERR3804009;Gambia;lineage 4;Other*;2012
ERR3806450;Gambia;lineage 4;Other*;2014
ERR3806647;Gambia;lineage 6;Other*;2014
SRR11443989;Ghana;lineage 4;Other*;2015
SRR11444011;Ghana;lineage 4;Other*;2015
SRR11461693;Ghana;lineage 4;Other*;2014
SRR11444106;Ghana;lineage 4;Other*;2014
SRR11444124;Ghana;lineage 4;Other*;2012
SRR12882462;Madagascar;lineage 1;Other*;2006
SRR12882476;Madagascar;lineage 1;Other*;2001
SRR12882534;Madagascar;lineage 1;Other*;2006
SRR12882545;Madagascar;lineage 1;Other*;2005
SRR12882546;Madagascar;lineage 1;Other*;2005
SRR12882549;Madagascar;lineage 1;Other*;2006
SRR12882551;Madagascar;lineage 1;Other*;2000
SRR12882554;Madagascar;lineage 1;Other*;2005
SRR12882614;Madagascar;lineage 1;Other*;2006
SRR12882671;Madagascar;lineage 1;Other*;2005
SRR12882673;Madagascar;lineage 1;Other*;2006
SRR12882688;Madagascar;lineage 1;Other*;2006
SRR12882693;Madagascar;lineage 1;Other*;2006
SRR12882696;Madagascar;lineage 1;Other*;2006
SRR12882697;Madagascar;lineage 1;Other*;2005
SRR12882698;Madagascar;lineage 1;Other*;2006
ERR9030402;Madagascar;lineage 1;Other*;6/27/2014
ERR9030446;Madagascar;lineage 4;Mono;1/14/2013
ERR9030492;Madagascar;lineage 1;Other*;5/18/2017
ERR6358865;Rwanda;lineage 4;Other*;1993
SRR12882014;Tanzania;lineage 3;Mono;2014
SRR12882366;Tanzania;lineage 1;Mono;2014
SRR12634557;Uganda;lineage 4;Other*;2016/2017
SRR12882244;Botswana;lineage 1;Sensitive;2013
SRR12882245;Botswana;lineage 1;Sensitive;2014
SRR12882247;Botswana;lineage 1;Sensitive;2014
SRR12882248;Botswana;lineage 1;Sensitive;2014
SRR12882249;Botswana;lineage 1;Sensitive;2013
SRR12882250;Botswana;lineage 1;Sensitive;2014
SRR12882251;Botswana;lineage 1;Sensitive;2014
SRR12882252;Botswana;lineage 1;Sensitive;2013
SRR12882254;Botswana;lineage 1;Sensitive;2013
SRR12882486;Botswana;lineage 1;Sensitive;2013
SRR12882488;Botswana;lineage 3;Sensitive;2012
SRR12882489;Botswana;lineage 3;Sensitive;2013
SRR12882490;Botswana;lineage 1;Sensitive;2013
SRR12882491;Botswana;lineage 3;Sensitive;2013
SRR12882497;Botswana;lineage 3;Sensitive;2013
SRR12882562;Botswana;lineage 1;Sensitive;2013
SRR12882564;Botswana;lineage 1;Sensitive;2014
SRR12882565;Botswana;lineage 1;Sensitive;2013
SRR12882568;Botswana;lineage 3;Sensitive;2013
SRR12882569;Botswana;lineage 1;Sensitive;2014
SRR12882570;Botswana;lineage 1;Sensitive;2013
SRR12882571;Botswana;lineage 1;Sensitive;2013
SRR12882572;Botswana;lineage 1;Sensitive;2013
SRR12882573;Botswana;lineage 3;Sensitive;2013
SRR12882574;Botswana;lineage 1;Sensitive;2013
SRR12882575;Botswana;lineage 1;Sensitive;2013
SRR12882576;Botswana;lineage 1;Sensitive;2014
ERR713575;Ivory coast;lineage BOV-AFRI;Sensitive;10/05/2009
ERR2706912;Congo;lineage 4;Sensitive;2005
ERR2706923;Congo;lineage 4;Sensitive;2006
ERR2706927;Congo;lineage 4;Sensitive;2006
ERR2706931;Congo;lineage 4;Sensitive;2006
ERR2706935;Congo;lineage 4;Sensitive;2006
ERR2706943;Congo;lineage 4;Sensitive;2006
ERR2706944;Congo;lineage 4;Sensitive;2006
ERR2706953;Congo;lineage 4;Sensitive;2006
ERR2706954;Congo;lineage 4;Sensitive;2006
ERR2706955;Congo;lineage 4;Sensitive;2006
ERR2706966;Congo;lineage 4;Sensitive;2006
ERR2706977;Congo;lineage 4;Sensitive;2006
ERR2706980;Congo;lineage 4;Sensitive;2006
ERR2706991;Congo;lineage 4;Sensitive;2006
